Product_name,Product_url,brand,Sale_price,MRP,Discount_percentage,Number_of_ratings,Number_of_reviews,Type_of_washing,UPC,Star_rating
"Haier 9 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/haier-9-kg-semi-automatic-top-load-white-maroon/p/itmf8zh3gmr8b5rf?pid=WMNF8ZH3ATFYVYW9,Haier,12499,15000,16,9,1,Semi Automatic Top Load,WMNF8ZH3ATFYVYW9,3.8
DMR 4.6/2 kg Washer with Dryer Blue, https://www.flipkart.com/dmr-4-6-2-kg-washer-dryer-blue/p/itm59fe77d24d6fe?pid=WMNEFJBSFTPNZ2Z9,DMR,5299,6299,15,82,20,Washer with Dryer | 240 W,WMNEFJBSFTPNZ2Z9,3.8
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15290,18700,18,309,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
"ONIDA 7.2 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/onida-7-2-kg-semi-automatic-top-load-red-white/p/itm25131ee363719?pid=WMNFMAFGDUMY34GX,ONIDA,11300,16000,29,15,2,Semi Automatic Top Load,WMNFMAFGDUMY34GX,4
"Lloyd 7.5 kg Semi Automatic Top Load Blue, White", https://www.flipkart.com/lloyd-7-5-kg-semi-automatic-top-load-blue-white/p/itmfec4yu2f4sfpp?pid=WMNFEC4YMYHGZDZN,Lloyd,11729,12500,6,0,0,Semi Automatic Top Load,WMNFEC4YMYHGZDZN,0
Godrej 6.5 kg Semi Automatic Top Load Red, https://www.flipkart.com/godrej-6-5-kg-semi-automatic-top-load-red/p/itmdz5ywfmsy6wqs?pid=WMNDZ5YQ72GVA6CY,Godrej,10290,12500,17,241,19,Semi Automatic Top Load,WMNDZ5YQ72GVA6CY,4.3
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itm8a7c9342c4c76?pid=WMNFU2TC3HQXAT4Y,Godrej,13790,17500,21,7430,861,Fully Automatic Top Load,WMNFU2TC3HQXAT4Y,4.2
BOSCH 8.5 kg Fully Automatic Top Load Gold, https://www.flipkart.com/bosch-8-5-kg-fully-automatic-top-load-gold/p/itmf6srzandcgzmx?pid=WMNF6SRZQHWAGPHF,BOSCH,26490,30050,11,29,4,Fully Automatic Top Load,WMNF6SRZQHWAGPHF,4.6
"Lloyd 9 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/lloyd-9-kg-semi-automatic-top-load-white-grey/p/itm43082b3bc5f17?pid=WMNFRGHSY2PNRQGS,Lloyd,13699,17990,23,22,4,Semi Automatic Top Load,WMNFRGHSY2PNRQGS,4.5
SAMSUNG 7 kg Fully Automatic Top Load Blue, https://www.flipkart.com/samsung-7-kg-fully-automatic-top-load-blue/p/itmewh4jmz6zmq8q?pid=WMNEWH4JMJBXXDNS,SAMSUNG,21990,25300,13,29,3,Fully Automatic Top Load,WMNEWH4JMJBXXDNS,4.6
MarQ By Flipkart 7 kg with Self Clean Technology Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/marq-flipkart-7-kg-self-clean-technology-fully-automatic-front-load-in-built-heater-white/p/itmfhdxugndzfcqz?pid=WMNFHDXUFVHWJV4X,MarQ,17490,31999,45,3224,468,Fully Automatic Front Load,WMNFHDXUFVHWJV4X,4
LG 6.5 kg Inverter Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-front-load-in-built-heater-white/p/itmeup8twgqghfcp?pid=WMNEUP8TGTS8QVTZ,LG,37990,39990,5,155,28,Fully Automatic Front Load,WMNEUP8TGTS8QVTZ,4.4
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN,4
"Panasonic 8 kg Fully Automatic Top Load White, Grey", https://www.flipkart.com/panasonic-8-kg-fully-automatic-top-load-white-grey/p/itmf6b8tgwdgh3zb?pid=WMNF6B8TM2RYNHFD,Panasonic,25490,32000,20,4,0,Fully Automatic Top Load,WMNF6B8TM2RYNHFD,4.8
LG 8 kg Inverter Wi-Fi with 6 Motion DD Technology Fully Automatic Front Load with In-built Heater Gre..., https://www.flipkart.com/lg-8-kg-inverter-wi-fi-6-motion-dd-technology-fully-automatic-front-load-in-built-heater-grey/p/itmf6v4pvdszh82f?pid=WMNF6V4P4ZTGPJJR,LG,43490,54990,20,38,10,Fully Automatic Front Load,WMNF6V4P4ZTGPJJR,4.2
Godrej 7.2 kg Semi Automatic Top Load, https://www.flipkart.com/godrej-7-2-kg-semi-automatic-top-load/p/itmegrfwmynnbf93?pid=WMNEGRFWJDHFQZG2,Godrej,11499,14250,19,0,0,Semi Automatic Top Load,WMNEGRFWJDHFQZG2,0
Godrej 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-2-kg-fully-automatic-top-load-grey/p/itmfffyhxvr4tgzn?pid=WMNFFFYHEZ86UBGZ,Godrej,12290,17900,31,2702,238,Fully Automatic Top Load,WMNFFFYHEZ86UBGZ,4.2
LG 6.5 kg Inverter Fully Automatic Top Load White, https://www.flipkart.com/lg-6-5-kg-inverter-fully-automatic-top-load-white/p/itmf3j42sdnwckph?pid=WMNF3A6NZTYWZXAD,LG,21590,mrp not available,0,230,25,Fully Automatic Top Load,WMNF3A6NZTYWZXAD,4.4
"SAMSUNG 6.5 kg Fully Automatic Top Load Silver, Brown", https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-silver-brown/p/itmewggrrbqy4zze?pid=WMNEWGGR63SXVFZE,SAMSUNG,18902,22590,16,27,4,Fully Automatic Top Load,WMNEWGGR63SXVFZE,4.1
SAMSUNG 7.5 kg Fully Automatic Top Load Black, https://www.flipkart.com/samsung-7-5-kg-fully-automatic-top-load-black/p/itmewzbzmr8gqydr?pid=WMNEWZBZBMJFSGFR,SAMSUNG,27300,30600,10,19,0,Fully Automatic Top Load,WMNEWZBZBMJFSGFR,4.4
Haier 7.8 kg Fully Automatic Top Load Grey, https://www.flipkart.com/haier-7-8-kg-fully-automatic-top-load-grey/p/itmeux3uejhfjxtt?pid=WMNEUX3UXGHGBCRH,Haier,24400,27490,11,15,4,Fully Automatic Top Load,WMNEUX3UXGHGBCRH,4.1
BPL 6.5 kg Semi Automatic Top Load Maroon, https://www.flipkart.com/bpl-6-5-kg-semi-automatic-top-load-maroon/p/itmehf4c5pgdk89d?pid=WMNEHF4CGFUU6HJH,BPL,10990,mrp not available,0,958,226,Semi Automatic Top Load,WMNEHF4CGFUU6HJH,3.9
"Godrej 9 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-9-kg-semi-automatic-top-load-white-purple/p/itma8df4ca86e249?pid=WMNFZPE8KTHRTHMD,Godrej,12790,17300,26,98,13,Semi Automatic Top Load,WMNFZPE8KTHRTHMD,4.4
LG 9 kg Fully Automatic Top Load Silver, https://www.flipkart.com/lg-9-kg-fully-automatic-top-load-silver/p/itmf3a6ngg6pc7fq?pid=WMNF7FHGEHA89ABF,LG,36799,48490,24,11,1,Fully Automatic Top Load,WMNF7FHGEHA89ABF,4.3
"Haier 8 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/haier-8-kg-semi-automatic-top-load-white-blue/p/itmeux3ugyantqm5?pid=WMNEUX3U49TJB9RG,Haier,13100,14290,8,88,19,Semi Automatic Top Load,WMNEUX3U49TJB9RG,3.8
ONIDA 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/onida-6-5-kg-fully-automatic-top-load-grey/p/itmew5zty4htdycp?pid=WMNEW5ZTVYKFY2Y3,ONIDA,15990,30990,48,41,8,Fully Automatic Top Load,WMNEW5ZTVYKFY2Y3,4.2
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15290,18700,18,309,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
Haier 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/haier-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmf4hzgqd5gyvbn?pid=WMNF4HZGBCHVMGUY,Haier,22490,23920,5,80,14,Fully Automatic Front Load,WMNF4HZGBCHVMGUY,4.5
SAMSUNG 6.2 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-6-2-kg-fully-automatic-top-load-silver/p/itmejwkgrptnhhyd?pid=WMNEJWKGN2SSUPES,SAMSUNG,17645,20300,13,187,29,Fully Automatic Top Load,WMNEJWKGN2SSUPES,4.3
Godrej 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/godrej-7-kg-fully-automatic-front-load-in-built-heater-white/p/itmex4ypfp49vzyq?pid=WMNEX4YPGA7MEFTH,Godrej,22490,31000,27,121,25,Fully Automatic Front Load,WMNEX4YPGA7MEFTH,4.2
"Mitashi 7.2 kg Semi Automatic Top Load Purple, White", https://www.flipkart.com/mitashi-7-2-kg-semi-automatic-top-load-purple-white/p/itmff8avw62x6kzs?pid=WMNFF8AVHXHBPGQH,Mitashi,7990,12490,36,251,28,Semi Automatic Top Load,WMNFF8AVHXHBPGQH,4.1
Lloyd 7.5 kg Semi Automatic Top Load White, https://www.flipkart.com/lloyd-7-5-kg-semi-automatic-top-load-white/p/itmej7yh9nn5bfp5?pid=WMNEJ7YHHBJYDEUX,Lloyd,9989,12890,22,9,0,Semi Automatic Top Load,WMNEJ7YHHBJYDEUX,4.6
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itm8a7c9342c4c76?pid=WMNFU2TC3HQXAT4Y,Godrej,13790,17500,21,7430,861,Fully Automatic Top Load,WMNFU2TC3HQXAT4Y,4.2
SAMSUNG 6 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-6-kg-fully-automatic-front-load-white/p/itmc5a49096d8b3b?pid=WMNFQNFMSYGUSG6G,SAMSUNG,25000,31300,20,0,0,Fully Automatic Front Load,WMNFQNFMSYGUSG6G,0
Whirlpool 9.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/whirlpool-9-5-kg-fully-automatic-top-load-grey/p/itmfbrvyhgfpwcbr?pid=WMNFBRVYMGHHRHHD,Whirlpool,26999,35350,23,143,22,Fully Automatic Top Load,WMNFBRVYMGHHRHHD,4.2
Godrej 6.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-maroon/p/itmdyakvqqwhaaym?pid=WMNDY9RWQWCWTGFE,Godrej,15060,18950,20,1426,177,Fully Automatic Top Load,WMNDY9RWQWCWTGFE,4.1
"Iffalcon 8 kg Energy Efficient, Auto Error Diagnosis Fully Automatic Front Load with In-built Heater W...", https://www.flipkart.com/iffalcon-8-kg-energy-efficient-auto-error-diagnosis-fully-automatic-front-load-in-built-heater-white/p/itm3d0202a38fce3?pid=WMNFV7VVCZTAKFAN,Iffalcon,19990,36990,45,144,53,Fully Automatic Front Load,WMNFV7VVCZTAKFAN,4
ONIDA 6.2 kg Fully Automatic Top Load Grey, https://www.flipkart.com/onida-6-2-kg-fully-automatic-top-load-grey/p/itmew6qeckuyyy9g?pid=WMNEW6QEHEY4T72G,ONIDA,11999,18990,36,468,71,Fully Automatic Top Load,WMNEW6QEHEY4T72G,4.1
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itmf5r3d67tghezd?pid=WMNF5R3DM4XGFGPJ,Godrej,14990,18400,18,60,4,Fully Automatic Top Load,WMNF5R3DM4XGFGPJ,4.3
SAMSUNG 6.5 kg Fully Automatic Front Load White, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-front-load-white/p/itmc559a3750cf08?pid=WMNFQNFMGQ2C9V2Z,SAMSUNG,31740,33200,4,0,0,Fully Automatic Front Load,WMNFQNFMGQ2C9V2Z,0
SAMSUNG 6.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-silver/p/itmf8adw38e4ebvh?pid=WMNF8ADWESRCHXUZ,SAMSUNG,21800,24490,10,44,2,Fully Automatic Top Load,WMNF8ADWESRCHXUZ,4.2
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itmf5r3d67tghezd?pid=WMNF5R3DM4XGFGPJ,Godrej,14990,18400,18,60,4,Fully Automatic Top Load,WMNF5R3DM4XGFGPJ,4.3
Midea 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/midea-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmf4w6ktjacazpc?pid=WMNF4PB8AE59FRHT,Midea,16990,23990,29,15560,2900,Fully Automatic Front Load,WMNF4PB8AE59FRHT,4.3
IFB 7 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/ifb-7-kg-fully-automatic-front-load-in-built-heater-silver/p/itm43a7b3ecaf9ab?pid=WMNFU5UDXXJQ3QHZ,IFB,31499,33990,7,31,3,Fully Automatic Front Load,WMNFU5UDXXJQ3QHZ,4.3
ONIDA 7.5 kg Semi Automatic Top Load Red, https://www.flipkart.com/onida-7-5-kg-semi-automatic-top-load-red/p/itmewuwurz4jmcng?pid=WMNEWUWUYCHSHJXJ,ONIDA,10999,13190,16,4,0,Semi Automatic Top Load,WMNEWUWUYCHSHJXJ,4
BOSCH 8 kg Inverter Fully Automatic Front Load White, https://www.flipkart.com/bosch-8-kg-inverter-fully-automatic-front-load-white/p/itmfdzjgkbynzxgp?pid=WMNFDZJGZZSHFYS9,BOSCH,54824,65775,16,4,0,Fully Automatic Front Load,WMNFDZJGZZSHFYS9,4.3
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,12190,17900,31,5011,548,Fully Automatic Top Load,WMNFG2H7HWJCUKAR,4.3
Siemens 8 kg Fully Automatic Front Load White, https://www.flipkart.com/siemens-8-kg-fully-automatic-front-load-white/p/itmffyfhwzeyxhph?pid=WMNFFYFHFHHWATGU,Siemens,31490,43348,27,27,4,Fully Automatic Front Load,WMNFFYFHFHHWATGU,4.4
LG 6.5 kg Fully Automatic Top Load Silver, https://www.flipkart.com/lg-6-5-kg-fully-automatic-top-load-silver/p/itmc05972438c001?pid=WMNFUBJFHGMQKNWU,LG,17499,19990,12,23,1,Fully Automatic Top Load,WMNFUBJFHGMQKNWU,4
SAMSUNG 7.5 kg Fully Automatic Top Load Maroon, https://www.flipkart.com/samsung-7-5-kg-fully-automatic-top-load-maroon/p/itmewzbzhcvcy98g?pid=WMNEWZBZJYT373K2,SAMSUNG,25900,28100,7,87,9,Fully Automatic Top Load,WMNEWZBZJYT373K2,4.2
Haier 8.5 kg Fully Automatic Top Load Gold, https://www.flipkart.com/haier-8-5-kg-fully-automatic-top-load-gold/p/itm10f6de073ddf0?pid=WMNFKG3ZBCVZEQHG,Haier,22576,34750,35,0,0,Fully Automatic Top Load,WMNFKG3ZBCVZEQHG,0
Panasonic 8/5 kg Washer with Dryer with In-built Heater White, https://www.flipkart.com/panasonic-8-5-kg-washer-dryer-in-built-heater-white/p/itmf6b8twwqva4tz?pid=WMNF6B8TZSZZG64H,Panasonic,42990,58000,25,0,0,Washer with Dryer | 350 W,WMNF6B8TZSZZG64H,0
"Godrej 9 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-9-kg-semi-automatic-top-load-white-purple/p/itma8df4ca86e249?pid=WMNFZPE8KTHRTHMD,Godrej,12790,17300,26,97,13,Semi Automatic Top Load,WMNFZPE8KTHRTHMD,4.4
SAMSUNG 8 kg Fully Automatic Front Load Silver, https://www.flipkart.com/samsung-8-kg-fully-automatic-front-load-silver/p/itmejj78zdgyt7wm?pid=WMNEJJ78XAH27DG3,SAMSUNG,54935,62900,12,5,2,Fully Automatic Front Load,WMNEJJ78XAH27DG3,3.2
"Haier 9.5 kg Semi Automatic Top Load Black, White, Grey", https://www.flipkart.com/haier-9-5-kg-semi-automatic-top-load-black-white-grey/p/itmd65ea6c393fad?pid=WMNFME34NYRE6XHV,Haier,13990,17000,17,7,0,Semi Automatic Top Load,WMNFME34NYRE6XHV,3.9
Haier 8.2 kg Semi Automatic Top Load White, https://www.flipkart.com/haier-8-2-kg-semi-automatic-top-load-white/p/itme0998b4cb8f42?pid=WMNFMDSYZ7ZHEZ4G,Haier,11238,15750,28,41,4,Semi Automatic Top Load,WMNFMDSYZ7ZHEZ4G,4.6
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15290,18700,18,308,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
"Voltas Beko 7 kg Semi Automatic Top Load Black, Grey", https://www.flipkart.com/voltas-beko-7-kg-semi-automatic-top-load-black-grey/p/itmc04bf7bed3f80?pid=WMNFVVBBC2SVGGDJ,Voltas,9800,12190,19,10,0,Semi Automatic Top Load,WMNFVVBBC2SVGGDJ,3.6
LG 6.5 kg Fully Automatic Top Load Red, https://www.flipkart.com/lg-6-5-kg-fully-automatic-top-load-red/p/itm487d12955d68a?pid=WMNFMAFYNKHHGBFS,LG,23195,27490,15,26,1,Fully Automatic Top Load,WMNFMAFYNKHHGBFS,4.6
"RGL 7 kg Semi Automatic Top Load White, Gold", https://www.flipkart.com/rgl-7-kg-semi-automatic-top-load-white-gold/p/itmfehy2ywnw6jfu?pid=WMNFERBGGGXDZTWF,RGL,9490,11990,20,6,0,Semi Automatic Top Load,WMNFERBGGGXDZTWF,4.3
Godrej 6.2 kg Semi Automatic Top Load Red, https://www.flipkart.com/godrej-6-2-kg-semi-automatic-top-load-red/p/itmexcpxcxpgtsnb?pid=WMNEJ2K9JSMQ6ZW7,Godrej,10200,10250,0,17,2,Semi Automatic Top Load,WMNEJ2K9JSMQ6ZW7,3.9
"Micromax 8.5 kg Semi Automatic Top Load White, Maroon", https://www.flipkart.com/micromax-8-5-kg-semi-automatic-top-load-white-maroon/p/itmf4yxk7dzhewrj?pid=WMNF3ZSUP3TVFDJD,Micromax,11359,15500,26,5,0,Semi Automatic Top Load,WMNF3ZSUP3TVFDJD,4.6
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itm8a7c9342c4c76?pid=WMNFU2TC3HQXAT4Y,Godrej,13790,17500,21,7430,861,Fully Automatic Top Load,WMNFU2TC3HQXAT4Y,4.2
"TOSHIBA 8 kg Inverter, COLOR ALIVE, Drum Clean Technology Fully Automatic Front Load with In-built Hea...", https://www.flipkart.com/toshiba-8-kg-inverter-color-alive-drum-clean-technology-fully-automatic-front-load-in-built-heater-white/p/itm3bb6d5119bc60?pid=WMNFSTYA4CXDF8EF,TOSHIBA,35000,45090,22,0,0,Fully Automatic Front Load,WMNFSTYA4CXDF8EF,0
Godrej 6.5 kg Fully Automatic Top Load Red, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-red/p/itmf5r3d67tghezd?pid=WMNF5R3DGZKH7R4M,Godrej,14700,19500,24,60,4,Fully Automatic Top Load,WMNF5R3DGZKH7R4M,4.3
Panasonic 6.2 kg Semi Automatic Top Load Grey, https://www.flipkart.com/panasonic-6-2-kg-semi-automatic-top-load-grey/p/itmfdzzmnk5eddk2?pid=WMNFZAHEKECBCZHK,Panasonic,9359,10400,10,0,0,Semi Automatic Top Load,WMNFZAHEKECBCZHK,0
Midea 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/midea-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmf4w6ktjacazpc?pid=WMNF4PB8AE59FRHT,Midea,16990,23990,29,15560,2900,Fully Automatic Front Load,WMNF4PB8AE59FRHT,4.3
"Avoir 7.6 kg Semi Automatic Top Load White, Grey", https://www.flipkart.com/avoir-7-6-kg-semi-automatic-top-load-white-grey/p/itmfdxhwyubfhyhp?pid=WMNFDXHWYAUYSASY,Avoir,8390,16990,50,63,14,Semi Automatic Top Load,WMNFDXHWYAUYSASY,4.1
Lloyd 6 kg Fully Automatic Front Load with In-built Heater Silver, https://www.flipkart.com/lloyd-6-kg-fully-automatic-front-load-in-built-heater-silver/p/itm54d621fbfac4e?pid=WMNFRGHSZBGYATHZ,Lloyd,25590,30990,17,3,1,Fully Automatic Front Load,WMNFRGHSZBGYATHZ,4.7
"RGL 6.8 kg Semi Automatic Top Load White, Blue", https://www.flipkart.com/rgl-6-8-kg-semi-automatic-top-load-white-blue/p/itmferbg7bjbpvuq?pid=WMNFERBGG2VAMGPF,RGL,8990,10990,18,38,4,Semi Automatic Top Load,WMNFERBGG2VAMGPF,3.9
Intex 6 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/intex-6-kg-fully-automatic-front-load-in-built-heater-white/p/itmeufgcuwpgrqgz?pid=WMNEUFGCWYHDQ6NX,Intex,19999,23490,14,176,41,Fully Automatic Front Load,WMNEUFGCWYHDQ6NX,3.9
"Lloyd 6.5 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/lloyd-6-5-kg-semi-automatic-top-load-red-white/p/itmf3psgagg58ykh?pid=WMNF36RU7QXHXZVK,Lloyd,10400,11500,9,5,0,Semi Automatic Top Load,WMNF36RU7QXHXZVK,3.2
"Haier 6.2 kg with Ariel Wash Feature Fully Automatic Top Load Brown, Grey", https://www.flipkart.com/haier-6-2-kg-ariel-wash-feature-fully-automatic-top-load-brown-grey/p/itmfg2h7psh2whjn?pid=WMNFG2H7HWJCUKAR,Haier,12190,17900,31,5011,548,Fully Automatic Top Load,WMNFG2H7HWJCUKAR,4.3
Whirlpool 7.5 kg Semi Automatic Top Load, https://www.flipkart.com/whirlpool-7-5-kg-semi-automatic-top-load/p/itme7kthgtze36kx?pid=WMNE7KTH2QK325TY,Whirlpool,12199,12610,3,89,9,Semi Automatic Top Load,WMNE7KTH2QK325TY,4.4
Croma 6.5 kg Semi Automatic Top Load White, https://www.flipkart.com/croma-6-5-kg-semi-automatic-top-load-white/p/itmb36540c73cddb?pid=WMNFPCK4ZSKRGJZW,Croma,7490,12000,37,230,24,Semi Automatic Top Load,WMNFPCK4ZSKRGJZW,4.2
SAMSUNG 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-in-built-heater-white/p/itm9a5ffba713226?pid=WMNFRGAMAFG3C6N6,SAMSUNG,36000,41300,12,0,0,Fully Automatic Front Load,WMNFRGAMAFG3C6N6,0
"Godrej 9 kg Semi Automatic Top Load White, Purple", https://www.flipkart.com/godrej-9-kg-semi-automatic-top-load-white-purple/p/itma8df4ca86e249?pid=WMNFZPE8KTHRTHMD,Godrej,12790,17300,26,97,13,Semi Automatic Top Load,WMNFZPE8KTHRTHMD,4.4
"Godrej 7.2 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/godrej-7-2-kg-semi-automatic-top-load-red-white/p/itm4f9ecb4657d2f?pid=WMNFZPE8UVJEHRYA,Godrej,11349,12750,10,525,47,Semi Automatic Top Load,WMNFZPE8UVJEHRYA,4.3
"Godrej 8 kg Semi Automatic Top Load White, Pink", https://www.flipkart.com/godrej-8-kg-semi-automatic-top-load-white-pink/p/itmewsuvbfrd6bed?pid=WMNEWSUVRUMA87TP,Godrej,15400,mrp not available,0,87,12,Semi Automatic Top Load,WMNEWSUVRUMA87TP,4.5
"Haier 6.5 kg Semi Automatic Top Load Maroon, White", https://www.flipkart.com/haier-6-5-kg-semi-automatic-top-load-maroon-white/p/itmfg6tftfjqs5qz?pid=WMNFG6TF2BFGNBHV,Haier,10400,12900,19,7,0,Semi Automatic Top Load,WMNFG6TF2BFGNBHV,3.3
Lloyd 7.5 kg Semi Automatic Top Load White, https://www.flipkart.com/lloyd-7-5-kg-semi-automatic-top-load-white/p/itmfajdmgqtmbhfs?pid=WMNF36RU6ZXESJEG,Lloyd,13300,13455,1,6,2,Semi Automatic Top Load,WMNF36RU6ZXESJEG,4.2
IFB 8.5 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/ifb-8-5-kg-fully-automatic-front-load-in-built-heater-white/p/itm01efaf0fc4ca8?pid=WMNFZNTMQZJYDVCU,IFB,41999,45990,8,0,0,Fully Automatic Front Load,WMNFZNTMQZJYDVCU,0
"Godrej 10.2 kg Semi Automatic Top Load Gold, White", https://www.flipkart.com/godrej-10-2-kg-semi-automatic-top-load-gold-white/p/itmfggs86rttftu7?pid=WMNFGGS8J8WGW6PS,Godrej,15290,18700,18,308,39,Semi Automatic Top Load,WMNFGGS8J8WGW6PS,4.5
"Daenyx 6.2 kg Semi Automatic Top Load Red, White", https://www.flipkart.com/daenyx-6-2-kg-semi-automatic-top-load-red-white/p/itmfbm9uzxb8dxad?pid=WMNFBM9UJMMESEAF,Daenyx,7299,8990,18,35,0,Semi Automatic Top Load,WMNFBM9UJMMESEAF,4.3
"SAMSUNG 7 kg Fully Automatic Front Load with In-built Heater Black, Grey", https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-in-built-heater-black-grey/p/itm93f9061568c31?pid=WMNGYGGGEFZHBWHX,SAMSUNG,40900,mrp not available,0,0,0,Fully Automatic Front Load,WMNGYGGGEFZHBWHX,0
SAMSUNG 7 kg Fully Automatic Front Load with In-built Heater White, https://www.flipkart.com/samsung-7-kg-fully-automatic-front-load-in-built-heater-white/p/itm36de1a584f5d7?pid=WMNGYGGGGUDWXPZC,SAMSUNG,38900,mrp not available,0,0,0,Fully Automatic Front Load,WMNGYGGGGUDWXPZC,0
Godrej 6.5 kg Fully Automatic Top Load Grey, https://www.flipkart.com/godrej-6-5-kg-fully-automatic-top-load-grey/p/itm8a7c9342c4c76?pid=WMNFU2TC3HQXAT4Y,Godrej,13790,17500,21,7430,861,Fully Automatic Top Load,WMNFU2TC3HQXAT4Y,4.2
"Thomson 7 kg Semi Automatic Top Load White, Blue, Grey", https://www.flipkart.com/thomson-7-kg-semi-automatic-top-load-white-blue-grey/p/itm4cf2b479e06e0?pid=WMNGY5CFQBKNCFME,Thomson,7490,10499,28,0,0,Semi Automatic Top Load,WMNGY5CFQBKNCFME,0
"Dvizio 8.5 kg Aqua Spa Fabric Friendly Wash Technology Semi Automatic Top Load White, Blue", https://www.flipkart.com/dvizio-8-5-kg-aqua-spa-fabric-friendly-wash-technology-semi-automatic-top-load-white-blue/p/itme3470d68190ed?pid=WMNFY39UUAXJAJC4,Dvizio,9592,16990,43,0,0,Semi Automatic Top Load,WMNFY39UUAXJAJC4,0
ONIDA 8 kg Semi Automatic Top Load Red, https://www.flipkart.com/onida-8-kg-semi-automatic-top-load-red/p/itmew234jsgyg7jy?pid=WMNEW234EPUH7HVY,ONIDA,10799,12650,14,521,75,Semi Automatic Top Load,WMNEW234EPUH7HVY,4.2
